Day,Dark_red,red,orange,yellow
1985-10-20,0.0008395202020202021,0.00028232323232323233,0.002568181818181818,0.05828510101010101
1985-10-27,7.0707070707070704e-06,2.2348484848484847e-05,0.0006167929292929293,0.03884191919191919
1985-11-03,7.702020202020202e-06,6.805555555555555e-05,0.003087247474747475,0.042228914141414144
1985-11-10,0.0,0.0,0.0010564393939393939,0.0234
1985-11-17,0.0,3.6616161616161617e-06,0.0037607323232323234,0.03853042929292929
1985-11-24,0.0,0.0,0.000402020202020202,0.02609229797979798
1985-12-01,0.0,0.0,0.00046906565656565656,0.021140530303030303
1985-12-08,0.0,0.0,0.0025511363636363635,0.022884343434343434
1985-12-15,0.0,0.0,0.004922348484848485,0.02618371212121212
1985-12-22,0.0,0.0,0.0032825757575757576,0.02221439393939394
1985-12-29,0.0,0.0,0.0023319444444444446,0.03489570707070707
1986-01-05,0.0,0.0,0.001096338383838384,0.03144760101010101
1986-01-12,0.0,0.0,0.003793560606060606,0.03653169191919192
1986-01-19,0.0,0.0,0.008555934343434343,0.06763762626262626
1986-01-26,0.0,0.0011059343434343435,0.006927020202020202,0.07435050505050506
1986-02-02,0.0,0.0004827020202020202,0.022127020202020203,0.11550984848484848
1986-02-09,0.0,1.919191919191919e-05,0.04153232323232323,0.14334141414141413
1986-02-16,0.0,0.0004183080808080808,0.017806439393939395,0.13202954545454545
1986-02-23,5.05050505050505e-07,0.0020623737373737373,0.028543560606060607,0.12391477272727272
1986-03-02,0.0001758838383838384,0.005253787878787879,0.02369179292929293,0.1265729797979798
1986-03-09,0.0010537878787878789,0.005949747474747475,0.03254722222222222,0.169425
1986-03-16,0.002575378787878788,0.004314141414141414,0.032662752525252525,0.15706401515151516
1986-03-23,0.004226893939393939,0.005120075757575757,0.02030151515151515,0.12029633838383838
1986-03-30,0.0030386363636363636,0.0038132575757575757,0.01069949494949495,0.12546666666666667
1986-04-06,0.000978030303030303,0.0008268939393939394,0.018436237373737372,0.09483232323232323
1986-04-13,5.2904040404040404e-05,0.00023421717171717173,0.01906590909090909,0.10053560606060606
1986-04-20,1.01010101010101e-06,5.101010101010101e-05,0.004261363636363636,0.10109393939393939
1986-04-27,0.0,0.0001683080808080808,0.005958838383838384,0.0778131313131313
1986-05-04,0.0,2.7020202020202022e-05,0.0006720959595959596,0.048094065656565654
1986-05-11,0.0,0.0,0.0013782828282828284,0.05205580808080808
1986-05-18,0.0,0.0,0.0015569444444444443,0.03955088383838384
1986-05-25,0.0,0.0,0.0007917929292929293,0.058903282828282826
1986-06-01,0.0,0.0,0.00038737373737373737,0.0395895202020202
1986-06-08,0.0,0.0,0.003515909090909091,0.05978661616161616
1986-06-15,0.0,0.0,0.003926767676767677,0.056933838383838385
1986-06-22,0.0,0.0,0.0004803030303030303,0.03434343434343434
1986-06-29,0.0,0.0,0.0018328282828282828,0.04251527777777778
1986-07-06,0.0,0.0,0.0006827020202020202,0.03713813131313131
1986-07-13,0.0,0.0,0.003116540404040404,0.0451790404040404
1986-07-20,0.0,0.0,0.0011857323232323232,0.03938383838383838
1986-07-27,0.0,1.6414141414141413e-06,0.005822348484848485,0.0716594696969697
1986-08-03,0.0,0.00024078282828282827,0.008215277777777778,0.08619532828282828
1986-08-10,6.944444444444445e-06,0.0004590909090909091,0.018275631313131313,0.08307449494949495
1986-08-17,6.881313131313131e-05,0.0005512626262626262,0.024025126262626262,0.08724267676767677
1986-08-24,6.313131313131313e-06,0.0003648989898989899,0.03114330808080808,0.11252436868686869
1986-08-31,2.6515151515151516e-05,0.0031468434343434343,0.032872727272727276,0.11321186868686868
1986-09-07,0.0013960858585858587,0.004471969696969697,0.03646085858585858,0.12360606060606061
1986-09-14,0.0030779040404040406,0.004215530303030303,0.03799419191919192,0.12153383838383838
1986-09-21,0.0042036616161616166,0.003192550505050505,0.02515770202020202,0.13057045454545455
1986-09-28,0.0034637626262626264,0.001748989898989899,0.02949229797979798,0.11045909090909091
1986-10-05,0.0028031565656565656,0.0018623737373737374,0.03570921717171717,0.08984166666666667
1986-10-12,0.0026950757575757577,0.001452651515151515,0.02778560606060606,0.08853497474747475
1986-10-19,0.0015656565656565658,0.0007037878787878788,0.008707323232323233,0.08502222222222222
1986-10-26,0.0002111111111111111,0.0009968434343434343,0.022976136363636365,0.0729304292929293
1986-11-02,0.0,0.0006411616161616162,0.012578535353535354,0.07706780303030303
1986-11-09,0.0,0.0010542929292929294,0.010985353535353536,0.06717462121212121
1986-11-16,0.0,0.000627020202020202,0.008036868686868686,0.06316300505050505
1986-11-23,2.525252525252525e-07,0.0016588383838383838,0.013418939393939395,0.06388320707070708
1986-11-30,3.8762626262626263e-05,0.002660479797979798,0.00975,0.05833724747474747
1986-12-07,9.848484848484848e-06,0.0013321969696969698,0.008062878787878787,0.04999141414141414
1986-12-14,0.0,7.058080808080808e-05,0.0019848484848484847,0.061471590909090906
1986-12-21,0.0,0.0005631313131313131,0.0069068181818181815,0.06393674242424242
1986-12-28,0.0,0.0006900252525252525,0.01442209595959596,0.07241742424242424
1987-01-04,0.0,0.0009599747474747475,0.01803080808080808,0.09060833333333333
1987-01-11,0.0,0.0012501262626262626,0.016750757575757575,0.1101385101010101
1987-01-18,4.04040404040404e-06,0.000782449494949495,0.01521060606060606,0.1160304292929293
1987-01-25,0.00015126262626262627,0.0017069444444444445,0.03056477272727273,0.15082525252525253
1987-02-01,0.00028876262626262626,0.0038383838383838384,0.04413573232323232,0.17225883838383838
1987-02-08,0.0006803030303030303,0.007626767676767677,0.06093598484848485,0.21216919191919192
1987-02-15,0.003266666666666667,0.01144419191919192,0.056808333333333336,0.22219305555555555
1987-02-22,0.006147727272727273,0.013300252525252526,0.05541628787878788,0.2023925505050505
1987-03-01,0.007920454545454545,0.01177979797979798,0.04681464646464646,0.1958544191919192
1987-03-08,0.009482070707070706,0.01033989898989899,0.05874154040404041,0.21480252525252524
1987-03-15,0.013400883838383839,0.013976262626262627,0.06600290404040404,0.21259949494949495
1987-03-22,0.01606489898989899,0.01484570707070707,0.06609558080808081,0.17670669191919192
1987-03-29,0.017295328282828284,0.012786363636363636,0.0628199494949495,0.17070997474747474
1987-04-05,0.017371969696969698,0.015346464646464646,0.07068282828282828,0.14568055555555556
1987-04-12,0.01929330808080808,0.01817979797979798,0.058037373737373735,0.15153901515151516
1987-04-19,0.015147979797979797,0.01660277777777778,0.024812752525252526,0.1481756313131313
1987-04-26,0.020556944444444444,0.015527651515151515,0.025878030303030302,0.13159696969696968
1987-05-03,0.016133080808080808,0.011822853535353535,0.01937550505050505,0.10743131313131313
1987-05-10,0.013777651515151515,0.01361489898989899,0.026773737373737373,0.06858510101010101
1987-05-17,0.013738383838383838,0.012449621212121212,0.017940277777777777,0.06701704545454545
1987-05-24,0.01275959595959596,0.009442550505050506,0.008433459595959597,0.08095391414141415
1987-05-31,0.015821085858585857,0.009131060606060606,0.016162752525252524,0.08186818181818181
1987-06-07,0.012186489898989898,0.005123106060606061,0.010182070707070707,0.0658794191919192
1987-06-14,0.012087878787878788,0.004746843434343434,0.008644949494949495,0.06114381313131313
1987-06-21,0.014077777777777778,0.005438762626262627,0.012512121212121212,0.06672891414141414
1987-06-28,0.01413219696969697,0.004586363636363637,0.01641098484848485,0.06269709595959597
1987-07-05,0.013321464646464647,0.006078156565656565,0.011336237373737373,0.07158068181818182
1987-07-12,0.012776515151515152,0.005671843434343435,0.010747853535353536,0.06803232323232324
1987-07-19,0.011016540404040404,0.004975126262626263,0.014203409090909091,0.07932222222222222
1987-07-26,0.007638383838383838,0.003234722222222222,0.0084885101010101,0.08303762626262626
1987-08-02,0.009394570707070707,0.003536111111111111,0.017114141414141415,0.08522209595959596
1987-08-09,0.009828914141414142,0.0038377525252525253,0.014757954545454545,0.07783838383838383
1987-08-16,0.01062979797979798,0.0045242424242424245,0.022072095959595958,0.09569785353535354
1987-08-23,0.009632954545454545,0.004300757575757576,0.025320454545454545,0.11651136363636364
1987-08-30,0.00980340909090909,0.006419444444444445,0.03924457070707071,0.11745618686868686
1987-09-06,0.009878282828282828,0.006314141414141414,0.03751287878787879,0.12848421717171718
1987-09-13,0.00914330808080808,0.006799242424242425,0.0365030303030303,0.11749886363636364
1987-09-20,0.007840782828282829,0.006632954545454545,0.028079545454545454,0.1179864898989899
1987-09-27,0.007985732323232323,0.005571969696969697,0.027482575757575758,0.11342373737373737
1987-10-04,0.0069417929292929295,0.006700252525252525,0.01964810606060606,0.0944199494949495
1987-10-11,0.0056875,0.006739646464646465,0.016815530303030304,0.08112689393939394
1987-10-18,0.005425,0.008522727272727272,0.018958964646464647,0.07737828282828282
1987-10-25,0.006523484848484849,0.010787247474747476,0.02363510101010101,0.07713219696969698
1987-11-01,0.007286363636363636,0.01124621212121212,0.015895959595959595,0.08192020202020202
1987-11-08,0.0064407828282828285,0.010544949494949494,0.014676388888888888,0.07901363636363637
1987-11-15,0.004228535353535353,0.006350378787878788,0.0073875,0.07967234848484848
1987-11-22,0.003488888888888889,0.006266792929292929,0.012146717171717171,0.07579343434343434
1987-11-29,0.0027268939393939396,0.007595328282828283,0.012682449494949495,0.05548068181818182
1987-12-06,0.0024220959595959595,0.006329166666666667,0.009085479797979797,0.05226111111111111
1987-12-13,0.001597979797979798,0.003467929292929293,0.006657323232323232,0.06269507575757576
1987-12-20,0.0009910353535353535,0.002141919191919192,0.005614772727272727,0.05988737373737374
1987-12-27,0.00025909090909090907,0.001489520202020202,0.003491540404040404,0.05742790404040404
1988-01-03,8.333333333333334e-06,0.0002928030303030303,0.0017940656565656565,0.059957449494949494
1988-01-10,5.4040404040404044e-05,0.002563131313131313,0.007385479797979798,0.10009924242424242
1988-01-17,3.787878787878788e-07,0.002596338383838384,0.019177777777777776,0.1344566919191919
1988-01-24,0.0,0.0003396464646464646,0.030952777777777777,0.15928396464646466
1988-01-31,0.0,0.0011194444444444444,0.051529040404040403,0.18391944444444444
1988-02-07,2.0328282828282827e-05,0.0015964646464646465,0.04332070707070707,0.18236590909090908
1988-02-14,2.6767676767676767e-05,0.0013137626262626262,0.0552280303030303,0.16615934343434344
1988-02-21,0.0,0.005528156565656566,0.056867045454545455,0.15035593434343433
1988-02-28,0.0002794191919191919,0.01488939393939394,0.07707184343434344,0.15961982323232324
1988-03-06,0.0033291666666666665,0.02338611111111111,0.06332840909090909,0.1591395202020202
1988-03-13,0.006256313131313132,0.017610227272727274,0.03933181818181818,0.1804213383838384
1988-03-20,0.009659974747474747,0.01624570707070707,0.040192424242424245,0.18399027777777777
1988-03-27,0.006442676767676767,0.008359974747474748,0.027858964646464646,0.1766425505050505
1988-04-03,0.004667424242424242,0.005213636363636364,0.019565025252525254,0.18539974747474747
1988-04-10,0.00258510101010101,0.004486616161616162,0.021788636363636364,0.16419305555555555
1988-04-17,0.000645959595959596,0.0017704545454545455,0.02244570707070707,0.1427824494949495
1988-04-24,0.0,0.00033042929292929294,0.02090391414141414,0.09115833333333333
1988-05-01,0.0,1.0227272727272727e-05,0.010379924242424243,0.0954034090909091
1988-05-08,0.0,9.356060606060606e-05,0.007492424242424242,0.07841111111111111
1988-05-15,0.0,4.823232323232323e-05,0.012994823232323233,0.06612159090909091
1988-05-22,0.0,0.00016717171717171717,0.012739646464646464,0.0541739898989899
1988-05-29,0.0,9.141414141414141e-05,0.0058957070707070704,0.04152765151515152
1988-06-05,0.0,0.0,0.004256565656565656,0.04872247474747475
1988-06-12,0.0,0.0,0.0007064393939393939,0.03392487373737374
1988-06-19,0.0,1.792929292929293e-05,0.002043560606060606,0.035643939393939394
1988-06-26,0.0,0.0,0.0007714646464646465,0.02960340909090909
1988-07-03,0.0,0.0,0.0005027777777777778,0.019167171717171718
1988-07-10,0.0,0.0,0.0016347222222222223,0.030801767676767677
1988-07-17,0.0,0.0,0.0015568181818181818,0.03400252525252525
1988-07-24,0.0,0.0,0.0034460858585858584,0.052944065656565654
1988-07-31,0.0,0.0,0.008223737373737374,0.05725239898989899
1988-08-07,0.0,7.3232323232323234e-06,0.0036748737373737375,0.07385782828282829
1988-08-14,0.0,0.0004234848484848485,0.008651515151515151,0.07141338383838383
1988-08-21,0.0,0.0008486111111111111,0.022783333333333333,0.07592361111111111
1988-08-28,6.944444444444445e-06,0.0010715909090909092,0.021582449494949495,0.09541881313131313
1988-09-04,0.0001630050505050505,0.001740909090909091,0.022882954545454547,0.08516818181818182
1988-09-11,0.0005011363636363636,0.004217045454545454,0.02262222222222222,0.08441755050505051
1988-09-18,0.0001678030303030303,0.003832449494949495,0.025529671717171718,0.07650366161616162
1988-09-25,1.717171717171717e-05,0.0007545454545454546,0.014593686868686869,0.0868145202020202
1988-10-02,2.904040404040404e-05,0.00393939393939394,0.014522222222222223,0.06847159090909091
1988-10-09,1.2626262626262626e-07,0.0005998737373737374,0.01257790404040404,0.05752361111111111
1988-10-16,0.0,7.954545454545455e-05,0.010941161616161616,0.05563598484848485
1988-10-23,0.0,4.76010101010101e-05,0.0023258838383838384,0.047206060606060606
1988-10-30,0.0,7.828282828282828e-06,0.002607449494949495,0.03823080808080808
1988-11-06,0.0,0.0,0.0001393939393939394,0.034655176767676765
1988-11-13,0.0,2.2727272727272726e-05,0.0016292929292929294,0.02623042929292929
1988-11-20,0.0,0.0,1.7297979797979797e-05,0.015568686868686869
1988-11-27,0.0,0.0,0.0001071969696969697,0.020700883838383838
1988-12-04,0.0,0.0,9.22979797979798e-05,0.007252777777777778
1988-12-11,0.0,0.0,7.121212121212121e-05,0.011680808080808082
1988-12-18,0.0,0.0,1.5782828282828283e-05,0.017624873737373738
1988-12-25,0.0,0.0,0.0038912878787878786,0.041476767676767674
1989-01-01,1.01010101010101e-06,0.00020037878787878787,0.0018070707070707071,0.05446767676767677
1989-01-01,0.0,0.0,0.0022296717171717173,0.04492133838383838
1989-01-08,0.0,0.0,0.012180555555555556,0.07655871212121212
1989-01-15,0.0,0.0,0.025196590909090908,0.07860972222222222
1989-01-22,0.0,5.71969696969697e-05,0.0526675505050505,0.07993270202020201
1989-01-29,0.0,0.003381818181818182,0.03668661616161616,0.10534646464646465
1989-02-05,2.904040404040404e-06,0.005633333333333333,0.028334343434343434,0.11550871212121212
1989-02-12,0.00010416666666666667,0.00772550505050505,0.06246174242424243,0.12887007575757575
1989-02-19,0.0006222222222222223,0.011623358585858586,0.05423939393939394,0.10766085858585858
1989-02-26,0.0014422979797979799,0.020072727272727273,0.050056439393939396,0.12519179292929292
1989-03-05,0.0020718434343434343,0.024966540404040404,0.03170997474747475,0.14779911616161617
1989-03-12,0.00455189393939394,0.018281944444444444,0.0225895202020202,0.16016300505050504
1989-03-19,0.004981818181818182,0.011803535353535354,0.029164646464646466,0.15998800505050506
1989-03-26,0.004407449494949495,0.007556313131313132,0.022637878787878787,0.11651578282828283
1989-04-02,0.0016154040404040403,0.0033835858585858584,0.007593055555555555,0.14317171717171717
1989-04-09,0.0023488636363636363,0.002160479797979798,0.004140404040404041,0.12445113636363636
1989-04-16,0.0019585858585858588,0.002236489898989899,0.0075488636363636365,0.11398939393939395
1989-04-23,0.002173611111111111,0.0037958333333333334,0.007508333333333333,0.0942419191919192
1989-04-30,0.0008751262626262626,0.0007675505050505051,0.0014720959595959596,0.07937714646464647
1989-05-07,1.0858585858585859e-05,9.962121212121212e-05,0.0007612373737373737,0.03926691919191919
1989-05-14,0.0,0.0,0.00015328282828282828,0.02705820707070707
1989-05-21,0.0,6.43939393939394e-06,0.0010575757575757576,0.036494570707070705
1989-05-28,0.0,3.6616161616161617e-06,0.0035176767676767676,0.03164911616161616
1989-06-04,0.0,0.0,0.005225883838383839,0.034029419191919194
1989-06-11,0.0,0.0,0.002162752525252525,0.0319729797979798
1989-06-18,0.0,0.0,0.0015827020202020202,0.03143560606060606
1989-06-25,0.0,0.0,0.00012613636363636364,0.015391919191919193
1989-07-02,0.0,0.0,0.0003106060606060606,0.016742929292929292
1989-07-09,0.0,0.0,0.0017712121212121212,0.016645075757575758
1989-07-16,0.0,0.0,0.0020268939393939395,0.02462790404040404
1989-07-23,0.0,0.0,0.0016205808080808082,0.031240530303030305
1989-07-30,0.0,0.0,0.008963005050505051,0.05782171717171717
1989-08-06,0.0,1.8434343434343433e-05,0.017719823232323233,0.057026515151515154
1989-08-13,0.0,9.797979797979798e-05,0.029728030303030305,0.06550391414141414
1989-08-20,3.787878787878788e-07,0.0007507575757575757,0.03640126262626263,0.07625063131313131
1989-08-27,1.2373737373737373e-05,0.0024753787878787877,0.03688118686868687,0.07761818181818182
1989-09-03,2.8156565656565658e-05,0.006716792929292929,0.02716919191919192,0.08954040404040405
1989-09-10,0.0005869949494949495,0.007193560606060606,0.020564520202020202,0.10583219696969696
1989-09-17,0.0016234848484848485,0.0076647727272727275,0.016499873737373737,0.09874949494949495
1989-09-24,0.0034421717171717174,0.006785732323232323,0.013498106060606061,0.09726464646464647
1989-10-01,0.004191035353535354,0.005784974747474747,0.010248989898989898,0.07939419191919192
1989-10-08,0.004476893939393939,0.0033143939393939395,0.003974621212121212,0.06851287878787879
1989-10-15,0.002565151515151515,0.0010008838383838384,0.001720580808080808,0.058787626262626264
1989-10-22,0.0006756313131313131,3.1565656565656566e-05,0.0008592171717171717,0.050965277777777776
1989-10-29,0.0,2.5252525252525253e-06,0.0005486111111111112,0.038291035353535355
1989-11-05,0.0,0.0,0.0007383838383838384,0.02968926767676768
1989-11-12,0.0,0.0,1.388888888888889e-06,0.02110820707070707
1989-11-19,0.0,0.0,0.0007193181818181819,0.0317104797979798
1989-11-26,0.0,0.0,0.0020147727272727275,0.02977891414141414
1989-12-03,0.0,0.0,0.00030542929292929293,0.018964141414141412
1989-12-10,0.0,0.0,0.0005328282828282829,0.013372348484848485
1989-12-17,0.0,0.0,0.0010160353535353535,0.009982449494949495
1989-12-24,0.0,0.0,0.0010683080808080807,0.02548030303030303
1989-12-31,0.0,3.787878787878788e-07,0.006315277777777778,0.06119684343434344
1990-01-07,0.0,3.0303030303030305e-06,0.018808712121212122,0.0949919191919192
1990-01-14,0.0,0.001324368686868687,0.02546237373737374,0.09838017676767677
1990-01-21,9.040404040404041e-05,0.004303661616161616,0.016508459595959597,0.1157854797979798
1990-01-28,0.0015664141414141414,0.004361237373737374,0.028570328282828284,0.1280536616161616
1990-02-04,0.0032498737373737375,0.004591792929292929,0.053569570707070704,0.10779507575757576
1990-02-11,0.004886489898989899,0.005659469696969697,0.06378510101010101,0.10710416666666667
1990-02-18,0.0032071969696969697,0.006020833333333334,0.06426666666666667,0.1602125
1990-02-25,0.002715151515151515,0.006328914141414141,0.047606439393939395,0.17665467171717172
1990-03-04,0.0007763888888888889,0.005148863636363636,0.02672739898989899,0.1642915404040404
1990-03-11,0.0006877525252525252,0.006639772727272728,0.055597348484848486,0.1620540404040404
1990-03-18,0.00044406565656565655,0.0023289141414141413,0.02785189393939394,0.1568570707070707
1990-03-25,0.0001029040404040404,0.0014122474747474748,0.0190625,0.17199090909090908
1990-04-01,3.2828282828282826e-06,4.835858585858586e-05,0.007569949494949495,0.13830429292929292
1990-04-08,0.0,3.964646464646465e-05,0.005878282828282828,0.1375222222222222
1990-04-15,0.0,9.52020202020202e-05,0.01924722222222222,0.10177335858585859
1990-04-22,0.0,8.914141414141415e-05,0.0070227272727272725,0.10007765151515151
1990-04-29,0.0,0.000865530303030303,0.01403030303030303,0.11376957070707071
1990-05-06,0.0,0.0005426767676767677,0.0028470959595959596,0.12119810606060606
1990-05-13,0.0,0.0008372474747474748,0.01356830808080808,0.06976464646464646
1990-05-20,0.0,0.0005832070707070707,0.011273737373737373,0.06569141414141415
1990-05-27,1.2626262626262626e-07,0.000403030303030303,0.007358333333333333,0.05810770202020202
1990-06-03,3.371212121212121e-05,0.0004930555555555556,0.010697348484848485,0.054812373737373736
1990-06-10,3.914141414141414e-06,0.0002837121212121212,0.0031049242424242424,0.03735189393939394
1990-06-17,0.0,7.537878787878788e-05,0.001738510101010101,0.03573459595959596
1990-06-24,0.0,4.166666666666667e-06,0.003087878787878788,0.044847979797979796
1990-07-01,0.0,3.712121212121212e-05,0.0035814393939393938,0.04530770202020202
1990-07-08,0.0,3.345959595959596e-05,0.0045632575757575755,0.049674747474747476
1990-07-15,0.0,0.0004140151515151515,0.011854797979797979,0.05195530303030303
1990-07-22,0.0,0.0003926767676767677,0.011379545454545455,0.06412853535353535
1990-07-29,0.0,5.9974747474747475e-05,0.021780934343434342,0.07753560606060605
1990-08-05,0.0,0.0007042929292929293,0.028537247474747476,0.08574457070707071
1990-08-12,2.777777777777778e-06,0.0027565656565656568,0.026294949494949496,0.10358106060606061
1990-08-19,0.0001590909090909091,0.006373863636363637,0.032110353535353534,0.11882045454545455
1990-08-26,0.0021994949494949494,0.00783939393939394,0.03547146464646465,0.13286199494949494
1990-09-02,0.0043955808080808085,0.008779419191919192,0.030459974747474746,0.12867411616161617
1990-09-09,0.005153787878787878,0.009672348484848485,0.0296625,0.13633674242424243
1990-09-16,0.005544949494949495,0.010264646464646464,0.026225378787878787,0.13110568181818183
1990-09-23,0.004860984848484849,0.01068560606060606,0.028974368686868687,0.1303125
1990-09-30,0.003458712121212121,0.007458333333333333,0.023783585858585858,0.11825719696969697
1990-10-07,0.0023295454545454544,0.004262121212121212,0.016680555555555556,0.10473560606060606
1990-10-14,0.0010722222222222222,0.002381818181818182,0.013981565656565657,0.11381199494949495
1990-10-21,0.0006938131313131313,0.0018984848484848485,0.018532954545454547,0.09517727272727272
1990-10-28,0.0008720959595959596,0.0024130050505050504,0.017166540404040403,0.0906330808080808
1990-11-04,0.0008154040404040404,0.001483459595959596,0.008926388888888888,0.07969330808080809
1990-11-11,9.015151515151515e-05,0.000348989898989899,0.006581565656565656,0.05415012626262626
1990-11-18,7.866161616161617e-05,0.00010303030303030303,0.0013140151515151515,0.04617146464646465
1990-11-25,2.4621212121212123e-05,7.979797979797979e-05,0.004185227272727273,0.04063194444444444
1990-12-02,1.9823232323232324e-05,9.343434343434344e-06,0.0029015151515151515,0.041154671717171715
1990-12-09,7.575757575757576e-07,0.00011186868686868687,0.006182323232323233,0.037126010101010104
1990-12-16,0.0,0.00012058080808080808,0.0061805555555555555,0.032781565656565655
1990-12-23,0.0,8.977272727272728e-05,0.006945328282828283,0.036553661616161616
1990-12-30,0.0,0.00019053030303030303,0.003966287878787879,0.04903737373737374
1991-01-06,0.0,9.507575757575757e-05,0.009774368686868687,0.06243194444444444
1991-01-13,0.0,6.186868686868687e-05,0.01969949494949495,0.09365782828282829
1991-01-20,0.0,0.0003303030303030303,0.025538636363636364,0.11790075757575758
1991-01-27,0.0,0.00019987373737373736,0.022560732323232323,0.10604684343434344
1991-02-03,0.0,0.0002564393939393939,0.02994848484848485,0.11750972222222222
1991-02-10,0.0,0.0015193181818181818,0.04903863636363636,0.12342765151515152
1991-02-17,1.01010101010101e-06,0.004026010101010101,0.046781944444444445,0.1349294191919192
1991-02-24,8.712121212121212e-06,0.01167121212121212,0.04695479797979798,0.1447996212121212
1991-03-03,0.00024949494949494947,0.015388005050505051,0.04334280303030303,0.14487449494949495
1991-03-10,0.0006202020202020202,0.011981060606060606,0.043232575757575754,0.14826136363636364
1991-03-17,0.0007758838383838384,0.009001641414141413,0.046841161616161614,0.18293472222222223
1991-03-24,0.0004109848484848485,0.0017518939393939394,0.025018686868686867,0.1981195707070707
1991-03-31,0.0001029040404040404,0.0014728535353535353,0.019042045454545454,0.17462234848484848
1991-04-07,0.00028813131313131315,0.0011993686868686868,0.012592171717171717,0.13966275252525254
1991-04-14,0.00033535353535353536,0.0011963383838383837,0.016586237373737375,0.11928560606060606
1991-04-21,0.0001462121212121212,0.0005957070707070707,0.01937979797979798,0.1086864898989899
1991-04-28,0.0001566919191919192,0.0006992424242424243,0.022878661616161616,0.11066515151515152
1991-05-05,0.0,0.00015391414141414141,0.01822159090909091,0.10485757575757576
1991-05-12,0.0,0.0011214646464646465,0.033149873737373735,0.08889280303030303
1991-05-19,0.0,0.0006104797979797979,0.01172020202020202,0.0970364898989899
1991-05-26,3.3964646464646465e-05,0.0009963383838383839,0.016304797979797978,0.09194962121212122
1991-06-02,0.00010492424242424242,0.0005713383838383838,0.01380959595959596,0.08426767676767677
1991-06-09,8.623737373737374e-05,0.0006154040404040404,0.010485227272727273,0.07808901515151515
1991-06-16,0.0001412878787878788,0.001128409090909091,0.015732323232323233,0.07453194444444444
1991-06-23,0.0001558080808080808,0.001437121212121212,0.012031818181818182,0.06964217171717171
1991-06-30,0.00031186868686868685,0.003138888888888889,0.019859343434343434,0.08293244949494949
1991-07-07,0.0004397727272727273,0.002256439393939394,0.015146464646464646,0.07750530303030304
1991-07-14,0.00048333333333333334,0.0010295454545454546,0.009184090909090909,0.07676199494949495
1991-07-21,0.0,0.00025694444444444446,0.011339015151515152,0.06814835858585859
1991-07-28,0.0,0.00012563131313131313,0.019784469696969696,0.09418623737373738
1991-08-04,3.0303030303030302e-05,0.0012782828282828283,0.037830555555555555,0.1068784090909091
1991-08-11,1.5656565656565655e-05,0.00552979797979798,0.024038762626262627,0.09981805555555555
1991-08-18,0.0008902777777777778,0.008292929292929293,0.028101010101010102,0.104197601010101
1991-08-25,0.0017349747474747475,0.008614015151515152,0.027743434343434344,0.11839166666666667
1991-09-01,0.0043815656565656565,0.011690404040404041,0.03269911616161616,0.11548838383838383
1991-09-08,0.006718308080808081,0.01039229797979798,0.037564015151515154,0.12413005050505051
1991-09-15,0.005116414141414141,0.009311868686868686,0.02211338383838384,0.13033106060606062
